image,release,package_name,package_version,type,vulnerability_id,severity,url,target,patched_version,mirrored,status,justification
rancher/klipper-helm:v0.9.5-build20250306,k3s/v1.30.13,golang.org/x/net,v0.28.0,gobinary,CVE-2025-22870,MEDIUM,https://avd.aquasec.com/nvd/cve-2025-22870,home/klipper-helm/.local/share/helm/plugins/helm-mapkubeapis/bin/mapkubeapis,0.36.0,false,not_affected,vulnerable_code_not_present
rancher/klipper-helm:v0.9.5-build20250306,k3s/v1.30.13,stdlib,v1.24.1,gobinary,CVE-2025-22874,HIGH,https://avd.aquasec.com/nvd/cve-2025-22874,home/klipper-helm/.local/share/helm/plugins/helm-set-status/helm-set-status,1.24.4,false,affected,
rancher/klipper-helm:v0.9.5-build20250306,k3s/v1.30.13,golang.org/x/crypto,v0.25.0,gobinary,CVE-2024-45337,CRITICAL,https://avd.aquasec.com/nvd/cve-2024-45337,home/klipper-helm/.local/share/helm/plugins/helm-set-status/helm-set-status,0.31.0,false,not_affected,vulnerable_code_not_present
rancher/klipper-helm:v0.9.5-build20250306,k3s/v1.30.13,golang.org/x/crypto,v0.25.0,gobinary,CVE-2025-22869,HIGH,https://avd.aquasec.com/nvd/cve-2025-22869,home/klipper-helm/.local/share/helm/plugins/helm-set-status/helm-set-status,0.35.0,false,not_affected,vulnerable_code_not_present
rancher/klipper-helm:v0.9.5-build20250306,k3s/v1.30.13,golang.org/x/crypto,v0.31.0,gobinary,CVE-2025-22869,HIGH,https://avd.aquasec.com/nvd/cve-2025-22869,usr/bin/helm,0.35.0,false,not_affected,vulnerable_code_not_present
rancher/klipper-helm:v0.9.5-build20250306,k3s/v1.30.13,golang.org/x/net,v0.26.0,gobinary,CVE-2025-22870,MEDIUM,https://avd.aquasec.com/nvd/cve-2025-22870,usr/bin/helm,0.36.0,false,not_affected,vulnerable_code_not_in_execute_path
rancher/local-path-provisioner:v0.0.31,k3s/v1.30.13,libcrypto3,3.3.2-r4,alpine,CVE-2024-12797,HIGH,https://avd.aquasec.com/nvd/cve-2024-12797,rancher/local-path-provisioner:v0.0.31 (alpine 3.21.2),3.3.3-r0,false,not_affected,vulnerable_code_cannot_be_controlled_by_adversary
rancher/local-path-provisioner:v0.0.31,k3s/v1.30.13,libssl3,3.3.2-r4,alpine,CVE-2024-12797,HIGH,https://avd.aquasec.com/nvd/cve-2024-12797,rancher/local-path-provisioner:v0.0.31 (alpine 3.21.2),3.3.3-r0,false,not_affected,vulnerable_code_cannot_be_controlled_by_adversary
rancher/local-path-provisioner:v0.0.31,k3s/v1.30.13,golang.org/x/net,v0.34.0,gobinary,CVE-2025-22870,MEDIUM,https://avd.aquasec.com/nvd/cve-2025-22870,usr/bin/local-path-provisioner,0.36.0,false,not_affected,vulnerable_code_not_present
rancher/local-path-provisioner:v0.0.31,k3s/v1.30.13,golang.org/x/net,v0.34.0,gobinary,CVE-2025-22872,MEDIUM,https://avd.aquasec.com/nvd/cve-2025-22872,usr/bin/local-path-provisioner,0.38.0,false,not_affected,vulnerable_code_not_present
